BindingDB Reactant_set_id,Ligand SMILES,IC50 (nM)
326919,OCC1CN(CCO1)c1cc(=O)[nH]c(CC(=O)N2CCc3c2cccc3Cl)n1,27.0
329880,NC(=O)c1c(N)ncnc1N1CCC(CC1)c1nc(cn1CC1CNC1)-c1ccc(F)c(c1)C(F)(F)F,27.0
292879,OCC1Cc2ccccc2N1C(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,27.0
290704,NC(=O)c1ccc(cc1)-c1cnc2cc(-c3ccccc3)c(nn12)-c1ccc(cc1)C1(N)CCC1,27.0
256473,NC1(CCC1)c1ccc(cc1)-c1nc2-c3ccccc3OCn2c1-c1ccsc1,27.0
1135423,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)NC(Cc1nccs1)c1ccc(Cl)cc1,28.0
50970134,Nc1ncccc1-c1nc2ccc(nc2n1-c1ccc(CNC(=O)c2ccccc2)cc1)-c1cccnc1,28.0
50970135,Nc1ncccc1-c1nc2cccnc2n1-c1ccc(CC(=O)Nc2ccccc2)cc1,28.0
50417659,C[C@H]1CN(C[C@@H](C)O1)c1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)c2nnc([nH]2)-c2ccccn2)cc1,28.0
329993,Nc1ncnc(N2CCC(CC2)c2nc(cn2CCN2CCCCC2)-c2ccc(c(F)c2)C(F)(F)F)c1C1CCC1,28.0
282771,Cc1nc2nc(-c3ccc(CN4CCC(CC4)c4n[nH]c(n4)-c4ccccn4)cc3)c(cn2n1)-c1cccc(F)c1,28.0
256482,CCOc1cccc2OCn3c(nc(c3-c3ccccc3)-c3ccc(cc3)C3(N)CC(O)(C3)C3CC3)-c12,28.0
200630,CC(C)(C)c1nc2c([nH]1)c1ccc(F)cc1c1c2cc[nH]c1=O,28.0
51504414,CC(C)NC[C@@H](C(=O)N1CCN(C[C@H]1C)c1ncnc2NC(=O)C[C@@H](C)c12)c1ccc(Cl)cc1,29.0
51296584,Cn1nccc1-c1coc(c1)C(=O)N[C@@H]1CNCC[C@H]1c1ccc(Cl)cc1,29.0
51061500,COc1ncc(cn1)-c1cc2c(C)nc(N)nc2n([C@@H]2CC[C@@H](CC2)OCO)c1=O,29.0
381893,COc1nc(cn2c(c(nc12)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1)C(N)=O,29.0
326965,CC(C(=O)N1CCc2c1cccc2F)c1nc(cc(=O)[nH]1)N1CCOCC1,29.0
330078,NC(=O)c1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(OC(F)F)c1,29.0
292924,Oc1c(NC(=O)Cc2nc(cc(=O)[nH]2)N2CCOCC2)cccc1[N+]([O-])=O,29.0
282799,CNc1c(-c2ccccc2)c(nc2nc(nn12)-c1ccccn1)-c1ccc(CN2CC(C2)c2n[nH]c(n2)-c2ccccn2)cc1,29.0
282752,Cc1nc2nc(-c3ccc(CN4CC(C4)c4n[nH]c(n4)-c4cccc(C)n4)cc3)c(cn2n1)-c1ccc(F)cc1F,29.0
282756,Cc1cccc(n1)-c1nc(n[nH]1)C1CN(Cc2ccc(cc2)-c2nc3nc(nn3cc2-c2ccc(F)cc2)C2CC2)C1,29.0
44973,CSc1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)C(N)=O)cc1,29.0
29915,Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccccc2Cl)c1,29.0
51504424,CC(C)NC[C@@H](C(=O)N1C[C@@H]2CC[C@H](C1)N2c1ncnc2NC(=O)CN(C)c12)c1ccc(Cl)cc1,30.0
1135389,NC(=O)C(NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)c1ccc(Cl)cc1,30.0
51296581,Cn1ncc(Br)c1-c1oc(cc1Br)C(=O)N[C@@H]1CNCC[C@H]1c1ccc(Cl)cc1,30.0
50660160,Clc1ccc(cc1Cl)C(NC(=O)c1ccc2cnccc2c1)C1CCNC1,30.0
50601449,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(CC1)c1ncnc2cc(F)ccc12,30.0
50601479,Cc1c[nH]c2ncnc(N3CCN(CC3)C(=O)[C@H](N)C3Cc4ccccc4C3)c12,30.0
50601526,N[C@H](Cc1ccc(Br)cc1)C(=O)N1CCN(CC1)c1ncnc2ccccc12,30.0
450804,CC(N)c1ccc(Oc2ccc3COB(O)c3c2)c(F)c1,30.0
450829,Cc1c2B(O)OCc2ccc1Oc1cccc(CNC(=O)OC(C)(C)C)c1F,30.0
450834,Cc1c2B(O)OCc2ccc1Oc1cccc(CN)c1F,30.0
326986,O=C(Cc1nc(cc(=O)[nH]1)N1CCOCC1)N1C2CCCC2c2ccccc12,30.0
282787,CNc1c(-c2ccccc2)c(nc2nccn12)-c1ccc(CN2CC(C2)c2n[nH]c(n2)-c2ccccn2)cc1,30.0
282796,CC(C)Nc1c(-c2ccccc2)c(nc2nc(C)cn12)-c1ccc(CN2CC(C2)c2n[nH]c(n2)-c2ccccn2)cc1,30.0
290809,NC(=O)\C=C\c1ccc2nn3cc(-c4ccccc4)c(nc3c2c1)-c1ccc(cc1)C1(N)CCC1,30.0
256483,CCOc1cccc2OCn3c(nc(c3-c3ccccc3)-c3ccc(cc3)C3(N)CC(C)(O)C3)-c12,30.0
1135402,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)NC(Cc1ccccc1)c1ccc(Cl)cc1,31.0
1135419,CC(=O)NCC(NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)c1ccc(Cl)cc1,31.0
51296583,Cn1ncc(Br)c1-c1ccc(o1)C(=O)N[C@@H]1CNCC[C@H]1c1ccc(Cl)cc1,31.0
327018,Cn1c(CC(=O)N2CCc3c2cccc3F)nc(cc1=S)N1CCOCC1,31.0
330063,COc1ccc(cc1Cl)-c1cn(CCN2CCC2)c(n1)C1CCN(CC1)c1ncnc(N)c1C#N,31.0
329886,Nc1ncnc(N2CCC(CC2)c2nc(cn2CC2CCN2)-c2ccc(F)c(c2)C(F)(F)F)c1C#N,31.0
329830,CN(C)CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1C1=CCCC1)-c1ccc(F)c(c1)C(F)(F)F,31.0
329841,CCc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCC1)-c1cncc(Cl)c1,31.0
288007,COC(=O)c1cc(Cl)c2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,31.0
290790,NC1(CCC1)c1ccc(cc1)-c1nc2c3cc(ccc3nn2cc1-c1ccccc1)-c1ccc(cc1)S(N)(=O)=O,31.0
29907,Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2c(F)cc(F)cc2F)c1,31.0
1135399,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)N[C@@H](CCO)c1cccc(Cl)c1,32.0
1135401,C[C@@H](NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,32.0
603232,CCOc1ccc2nc(c(-c3ccccc3)n2n1)-c1ccc(cc1)C1(N)CCC1,32.0
50453765,NC[C@@H](Cc1ccccc1)NC(=O)c1cc(Br)c(s1)-c1ccnc2[nH]ccc12,32.0
326976,COc1ccccc1-c1cccc2N(CCc12)C(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,32.0
330088,CN(C)CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1C(N)=O)-c1ccc(F)c(C)c1,32.0
326947,CC1Cc2cc(F)c(F)cc2N1C(=O)Cc1nc(cc(=O)n1C)N1CCOCC1,32.0
282764,Cc1nc2nc(-c3ccc(CN4CC(C4)c4n[nH]c(n4)-c4ccccn4)cc3)c(-c3ccccc3)c(NC3CCC3)n2n1,32.0
282776,Fc1ccc(cc1)-c1cn2nc(nc2nc1-c1ccc(CN2CCC(CC2)c2n[nH]c(n2)-c2ccccn2)cc1)C1CC1,32.0
45197,CCn1c(nc2c(ncc(OCCCN)c12)-c1ccc[nH]1)-c1nonc1N,32.0
45199,CCn1c(nc2c(ncc(OCCCN)c12)-c1cc[nH]c1)-c1nonc1N,32.0
603158,NC1(CCC1)c1ccc(cc1)-c1nc2ccc(Br)nn2c1-c1ccccc1,33.0
50856899,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)C#Cc1cccnc1,33.0
50970131,Nc1ncccc1-c1nc2cc(cnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1)-c1ccccc1,33.0
50638288,COc1ccc(cc1)S(=O)(=O)Nc1cc(ccn1)-c1ccc2nc(NC(C)=O)sc2c1,33.0
50418201,CN(C)CCN1CCN(CC1)c1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)c2nnc([nH]2)-c2cc[n+]([O-])cc2)cc1,33.0
330116,CNCCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1C(N)=O)-c1ccc(F)c(c1)C(F)(F)F,33.0
327019,Cn1c(CC(=O)N2CCc3c2cccc3Cl)nc(cc1=S)N1CCOCC1,33.0
329829,CN(C)CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1-c1ccc(cc1)C(O)=O)-c1ccc(F)c(c1)C(F)(F)F,33.0
282797,CC(C)Nc1c(-c2ccccc2)c(nc2nc(C)cn12)-c1ccc(CN2CC(C2)c2n[nH]c(n2)-c2cccc(C)n2)cc1,33.0
287987,NC1(CCC1)c1ccc(cc1)-c1nc2c(Br)cccn2c1-c1ccccc1,33.0
256489,CCC1(O)CC(N)(C1)c1ccc(cc1)-c1nc2-c3ncccc3OCn2c1-c1ccccc1,33.0
50859598,O=c1ccc(c[nH]1)-c1cc([nH]n1)C1CCN(Cc2ccc(cc2)-c2nc3ncccc3cc2-c2ccccc2)CC1,34.0
51420680,Cl.Cn1nccc1-c1cc(F)c(cc1F)C(=O)N[C@@H]1CNCC[C@H]1c1ccc(F)cc1,35.0
51324951,NC(=O)C1(CCC1)c1ccc(cc1)-n1c(nc2ccc(nc12)-c1ccccc1)-c1cccnc1N,35.0
51324979,CC(=O)NC1(CCC1)c1ccc(cc1)-n1c(nc2ccc(nc12)-c1ccccc1)-c1cccnc1N,35.0
51222792,Cl.Cn1ncc(Cl)c1-c1csc(c1)C(=O)N[C@@H]1CNCC[C@H]1c1ccc(Cl)c(c1)C(F)(F)F,35.0
603125,NC1(CCC1)c1ccc(cc1)-c1nc2c(cc(Cl)nn2c1-c1ccccc1)-c1ncc[nH]1,35.0
50418216,CN(C)CCN1CCN(CC1)c1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)c2nc(n[nH]2)-c2ncccn2)cc1,35.0
50160868,N[C@H](CNc1ncc(s1)-c1ccc2cncnc2c1)Cc1ccc(cc1)C(F)(F)F,35.0
326929,Cn1c(CC(=O)N2CC(C)(C)c3c2cccc3Cl)nc(cc1=O)N1CCOCC1,35.0
292868,Fc1ccc2CCN(C(=O)Cc3nc(cc(=O)[nH]3)N3CCOCC3)c2c1,35.0
292911,COCCOc1cc(F)ccc1NC(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,35.0
290773,NC1(CCC1)c1ccc(cc1)-c1nc2c3ccc(cc3nn2cc1-c1ccccc1)-c1ccc(F)c(O)c1,35.0
256488,NC1(CCC1)c1ccc(cc1)-c1nc2-c3ncccc3OCn2c1-c1ccccc1,35.0
262006,NC1(CCC1)c1ccc(cc1)-n1c(nc2ccc(nc12)-c1cccc(c1)N1CCOCC1)-c1cccc(F)c1,35.5
51324949,Cl.NCc1ccc(cc1)-n1c(nc2cc(cnc12)-c1cccnc1)-c1cccnc1N,36.0
51296556,Cn1ncc(Br)c1-c1coc(c1)C(=O)N[C@@H]1CNCC[C@H]1c1ccc(Cl)cc1,36.0
51116609,COc1ccc(cc1)C1(CCNCC1)C(=O)N1CCN(CC1)c1ncnc2[nH]ccc12,36.0
603162,CC(=O)c1ccc2nc(c(-c3ccccc3)n2n1)-c1ccc(cc1)C1(N)CCC1,36.0
288080,NC1(CCC1)c1ccc(cc1)-c1nc2ccc(Cl)cn2c1-c1ccccc1,36.0
290697,NC1(CCC1)c1ccc(cc1)-c1nn2c(cnc2cc1-c1ccccc1)-c1ccc(F)cc1,36.0
287966,COc1ccc2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,36.0
50418213,CN(C)CCN1CCN(CC1)c1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)c2nnc([nH]2)-c2ccc(N)nc2)cc1,37.0
50418217,OCCN1CCN(CC1)c1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)c2nc(n[nH]2)-c2ncccn2)cc1,37.0
326985,Clc1cccc2N(CCc12)C(=O)Cc1nc(cc(=O)n1C1CC1)N1CCOCC1,37.0
330072,CC(C)c1cc(ccn1)-c1cn(CCN2CCC2)c(n1)C1CCN(CC1)c1ncnc(N)c1C(N)=O,37.0
50989150,O[C@H](COc1ccc2ccccc2c1)[C@H]1CCCCN1,38.0
50762412,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(cc1)-c1cn[nH]c1,38.0
603154,COC(=O)c1ccc2nc(c(-c3ccccc3)n2n1)-c1ccc(cc1)C1(N)CCC1,38.0
51091418,CC(C)(C)NC(c1ccc(Cl)cc1)c1ccc(cc1)-c1cn[nH]c1,38.0
50630690,CCOCCN(C[C@@H](O)CN1CCCC2(CCN(C2)c2ncnc3ccccc23)C1)S(=O)(=O)c1c(C)cccc1C,38.0
50585635,Cc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)c4cccc(F)c4)C3)c12,38.0
50563574,Cc1n[nH]c2ccc(cc12)-c1nnc(NC[C@@H](N)Cc2cccc(F)c2)s1,38.0
50417658,O=S1(=O)CCN(CC1)c1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)c2nnc([nH]2)-c2ccccn2)cc1,38.0
50418214,Nc1ccc(cn1)-c1nnc([nH]1)C1CCN(Cc2ccc(cc2)-c2nc3nc(ncc3cc2-c2ccccc2)N2CCN(CCO)CC2)CC1,38.0
329889,Nc1ncnc(N2CCC(CC2)c2nc(cn2CC2CCN2)-c2ccc(F)c(c2)C(F)(F)F)c1Cl,38.0
292918,CCN(CC)CC1CN(C(=O)Cc2nc(cc(=O)[nH]2)N2CCOCC2)c2ccccc12,38.0
290722,NC(=O)\C=C\c1cnc2cc(-c3ccccc3)c(nn12)-c1ccc(cc1)C1(N)CCC1,38.0
50989151,CN1CCCC[C@@H]1[C@H](O)COc1ccccc1,39.0
50660222,COc1cc2cnccc2cc1C(=O)NC(C1CCNCC1)c1ccc(Cl)c(Cl)c1,39.0
50530278,Cc1n[nH]c2cnc(cc12)-c1cncc(OC[C@@H](N)Cc2c(C)cc(C)cc2C)c1,39.0
292784,Cc1cccc(NC(=O)Cc2nc(cc(=O)[nH]2)N2CCOCC2)c1,39.0
282729,N#Cc1ccc2nc([nH]c2c1)C1CCN(Cc2ccc(cc2)-c2nc3ccnn3cc2-c2ccccc2)CC1,39.0
219799,NC(=O)n1c2cc(-c3ccccc3)c(nc2ccc1=N)-c1ccc(cc1)C1(CCC1)NC(=O)Cc1cccnc1,39.0
29939,Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2c(C)cc(C)cc2C)c1,39.0
51296615,Cn1ncc(Cl)c1-c1oc(cc1Br)C(=O)N[C@@H]1CNCC[C@H]1c1ccc(Cl)cc1,40.0
51116616,Clc1ccc(cc1Cl)C1(CCNCC1)C(=O)N1CCN(CC1)c1ncnc2[nH]ccc12,40.0
51116620,CC(C)(C)c1ccc(cc1)C1(CCNCC1)C(=O)N1CCN(CC1)c1ncnc2[nH]ccc12,40.0
50660214,Fc1cc(ccc1Cl)C(NC(=O)c1ccc2cnccc2c1)C1CCNCC1,40.0
50660216,Clc1ccc(cc1Cl)C(NC(=O)c1ccc2cnccc2c1)C1CCNCC1,40.0
50629811,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,40.0
50563543,N[C@H](CNc1nnc(s1)-c1ccc2[nH]ncc2c1)Cc1ccc(Cl)cc1Cl,40.0
50564053,N[C@H](CCc1cc(no1)-c1ccc2cnccc2c1)Cc1ccc(cc1)C(F)(F)F,40.0
50453741,NCC(NC(=O)c1cc(cs1)-c1ccnc2[nH]ccc12)c1ccccc1,40.0
50453755,NC(CNC(=O)c1cc(Br)c(s1)-c1ccnc2[nH]ccc12)c1ccccc1,40.0
326894,CC1Cc2ccc(F)cc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=O)[nH]1,40.0
21145,CC1(C)CCN(CC1)c1ccc(O)c(c1)C(=O)c1ccc(cc1)C(=O)N[C@@H]1CCCNC[C@H]1NC(=O)c1ccncc1,40.0
30630,CCc1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(cc23)-c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)c1C,40.3
50530198,CCc1c(C)[nH]c(C2C(=O)Nc3ccc(cc23)-c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)c1C,40.3
1135388,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)NC(c1ccccc1)c1ccc(Cl)cc1,41.0
50630686,CCOCCN(C[C@@H](O)CN1CCCC2(CCN(CC2)c2ncnc3[nH]cc(C)c23)C1)S(=O)(=O)c1c(C)cccc1C,41.0
50390609,CNC(=O)Nc1ccc(CNc2c(cnn2C)C(=O)Nc2ccc3OC(F)(F)C(F)(F)Oc3c2)cn1,41.0
327016,C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(cc(=S)n1C)N1CCOCC1,41.0
292904,Clc1cccc2N(CCCc12)C(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,41.0
282775,Cc1cccc(n1)-c1nc(n[nH]1)C1CCN(Cc2ccc(cc2)-c2nc3nc(nn3cc2-c2ccc(F)cc2)C2CC2)CC1,41.0
290786,NC1(CCC1)c1ccc(cc1)-c1nc2c3cc(Br)ccc3nn2cc1-c1ccccc1,41.0
30601,N[C@H](COc1cncc(c1)-c1ccc2nonc2c1)Cc1c[nH]c2ccccc12,41.0
1135424,CN(C)C(=O)CC(NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)c1ccc(Cl)cc1,42.0
603178,COC(=O)c1nn2c(c(nc2c(C)c1C)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,42.0
50929028,Cc1c(NCCN2CCCC2)cc(Cl)cc1N1CCN(CC1)c1ncnc2n[nH]c(Br)c12,42.0
50612075,C[C@@H]1SCc2ncnc(N3CCN(CC3)C(=O)C(Cc3ccc(Cl)cc3)C3(N)CC3)c12,42.0
330125,CC(C)N(C)CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1C(N)=O)-c1ccc(F)c(C)c1,42.0
326984,Clc1ccccc1-c1cccc2N(CCc12)C(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,42.0
292877,Cn1c(CC(=O)N2CCc3c2cccc3Cl)nc(cc1=O)N1CCOCC1,42.0
282788,CNc1c(-c2ccccc2)c(nc2ncc(Br)n12)-c1ccc(CN2CC(C2)c2n[nH]c(n2)-c2ccccn2)cc1,42.0
292827,CC(C)(C)c1cccc(NC(=O)Cc2nc(cc(=O)[nH]2)N2CCOCC2)c1,42.0
282732,C(N1CCC(CC1)c1nc2cccnc2[nH]1)c1ccc(cc1)-c1nc2ccnn2cc1-c1ccccc1,42.0
282734,Fc1ccc2nc([nH]c2c1)C1CCN(Cc2ccc(cc2)-c2nc3ccnn3cc2-c2ccccc2)CC1,42.0
44950,Clc1c[nH]c2ncnc(N3CCc4nc[nH]c4C3)c12,42.0
29954,Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccc3OCOc3c2)c1,42.0
603111,NC1(CCC1)c1ccc(cc1)-c1nc2ccc(Cl)nn2c1-c1ccccc1,43.0
50601453,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(CC1)c1ncnc2ccc(N)cc12,43.0
50417653,C[C@H]1CN([C@H](C)CN1)c1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)c2nnc([nH]2)-c2ccccn2)cc1,43.0
30633,Cc1ccc(\C=C2/C(=O)Nc3ccc(cc23)-c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)o1,0.7
17441,N[C@]1(C[C@](O)(C1)C1CC1)c1ccc(cc1)-c1nc2ccc3nnc(C4NCNN4)n3c2cc1-c1ccccc1,0.7
871812,COc1cncc(c1)-c1ccc(NCCN(C)C)c(n1)C1CCN(CC1)c1ncnc2NC(=O)C(C)c12,0.7
875727,Clc1cc2[nH]c(=O)n(N3CCN(Cc4ccc(cc4)-c4nc5cc[nH]c(=O)c5cc4-c4ccccc4)CC3)c2cc1NC(=O)C=C,0.7
871806,COc1cncc(c1)-c1ccc(NCCNC(C)C)c(n1)C1CCN(CC1)c1ncnc2NC(=O)C(C)c12,0.7
871807,COc1cc(c(F)cn1)-c1ccc(NCCN2CCCC2)c(n1)C1CCN(CC1)c1ncnc2NC(=O)C(C)c12,0.7
871808,CC1C(=O)Nc2ncnc(N3CCC(CC3)c3nc(ccc3NCCN3CCCC3)-c3cccnc3F)c12,0.7
50548519,Cc1n[nH]c2ccc(cc12)-c1cc(OC[C@@H](N)Cc2c[nH]c3cc(F)ccc23)cnc1-c1ccoc1,0.8
50548521,Cc1n[nH]c2ccc(cc12)-c1cc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cnc1-c1ccoc1C,0.8
50530228,CCc1ncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1,0.8
330121,Nc1ncnc(N2CCC(CC2)c2nc(cn2CCNC2CCCC2)-c2ccc(F)c(c2)C(F)(F)F)c1C#N,0.8
871817,CC1C(=O)Nc2ncnc(N3CCN(CC3)c3nc(ccc3NCCN(C)C)-c3cncc(F)c3)c12,0.8
256507,CC1(O)CC(N)(C1)c1ccc(cc1)-c1nc2-c3cc(ccc3OCn2c1-c1ccccc1)-c1ccn[nH]1,0.8
30640,N[C@H](COc1cnc(C#C)c(c1)-c1ccc2cnccc2c1)Cc1c[nH]c2ccccc12,0.8
871809,CC1C(=O)Nc2ncnc(N3CCC(CC3)c3nc(ccc3NCCN3CCCC3)-c3ccsc3)c12,0.8
330043,CCOc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN(CC)CC)-c1ccc(F)c(C)c1,0.8
50530200,N[C@H](COc1cncc(c1)-c1ccc2NC(=O)C(c3cccs3)c2c1)Cc1c[nH]c2ccccc12,0.9
337092,O=C(Nc1csc(n1)-c1nncn1C1CC1)c1cc(c(cn1)N1CC(C1)C#N)-n1cnc(c1)C1CC1,0.9
871805,CC1C(=O)Nc2ncnc(N3CCC(CC3)c3nc(ccc3NCCN3CCCC3)-c3ccoc3)c12,0.9
30631,N[C@H](COc1cncc(c1)-c1ccc2NC(=O)\C(=C/c3cccs3)c2c1)Cc1c[nH]c2ccccc12,0.9
29921,Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2cccc(I)c2)c1,0.9
330065,CN(C)CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1C#N)-c1ccc(F)c(C)c1,0.9
51296562,Cn1ncc(Cl)c1-c1cc(oc1Cl)C(=O)N[C@@H]1CN[C@H](CCO)C[C@H]1c1ccc(F)c(F)c1,0.98
50612068,C[C@@H]1SCc2ncnc(N3CCN(CC3)C(=O)[C@H](N)Cc3ccc(Cl)cc3)c12,1.0
50929056,Cc1c(NCCN2CCCC2)cc(cc1N1CCN(CC1)c1ncnc2n[nH]c(Br)c12)C(=O)CCC(F)(F)F,1.0
722852,Nc1ncnc(N2CC[C@H]([C@@H](F)C2)c2nc(cn2CCN2CCC2)-c2ccc(F)c(c2)C(F)(F)F)c1Cl,1.0
51222786,Cl.Cn1ncc(Cl)c1-c1ccc(s1)C(=O)N[C@@H]1CNCC[C@H]1c1cccc(F)c1,1.0
50152163,NC[C@H](CC1CCCCC1)NC(=O)c1cc(Br)c(s1)-c1ccnc2[nH]ccc12,1.0
50152164,NC[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(s1)-c1ccnc2[nH]ccc12,1.0
50152165,NC[C@H](Cc1ccc(F)cc1)NC(=O)c1cc(Br)c(s1)-c1ccnc2[nH]ccc12,1.0
50152178,NC[C@H](Cc1ccccc1)NC(=O)c1cc(Br)c(s1)-c1ccnc2[nH]ccc12,1.0
50406190,CN(C)C(=O)Oc1cccc(NC(=O)C2(CN)CCN(CC2)c2ncnc3[nH]cc(C)c23)c1,1.0
50453770,NC[C@H](Cc1ccccc1F)NC(=O)c1cc(Br)c(s1)-c1ccnc2[nH]ccc12,1.0
50418206,O=c1ccc(c[nH]1)-c1nnc([nH]1)C1CCN(Cc2ccc(cc2)-c2nc3cc[nH]c(=O)c3cc2-c2ccccc2)CC1,1.0
50530257,N[C@H](COc1cncc(c1)-c1ccc2[nH]nc(Cl)c2c1)Cc1c[nH]c2ccccc12,1.0
50548087,Cc1n[nH]c2ccc(cc12)-c1cc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cnc1-c1ccoc1,1.0
50548088,Cc1n[nH]c2ncc(cc12)-c1cc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cnc1-c1ccoc1,1.0
50548091,Cc1[nH]nc2cnc(nc12)-c1cc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cnc1-c1ccoc1,1.0
50548092,Cc1n[nH]c2cnc(cc12)-c1cc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cnc1-c1ccoc1,1.0
50548518,Cc1n[nH]c2ccc(cc12)-c1cc(OC[C@@H](N)Cc2c[nH]c3c(F)cccc23)cnc1-c1ccoc1,1.0
50548520,Cc1n[nH]c2ccc(cc12)-c1cc(OC[C@@H](N)Cc2c[nH]c3ccc(F)cc23)cnc1-c1ccoc1,1.0
50453760,NCC(Cc1ccccc1)NC(=O)c1cc(Br)c(s1)-c1ccnc2[nH]ccc12,1.0
329962,COC(=O)c1ccc(cc1)-c1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(c1)C(F)(F)F,43.0
329809,CN(C)CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1-c1ccncc1)-c1ccc(F)c(c1)C(F)(F)F,43.0
329825,CN(C)CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1\C=C\C1CC1)-c1ccc(F)c(c1)C(F)(F)F,43.0
292875,Cn1c(CC(=O)N2CCc3c2cccc3F)nc(cc1=O)N1CCOCC1,43.0
292882,Cn1c(CC(=O)N2CCc3c2cccc3O)nc(cc1=O)N1CCOCC1,43.0
292922,Clc1cccc2N(CCOc12)C(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,43.0
287992,NC1(CCC1)c1ccc(cc1)-c1nc2c(Cl)cccn2c1-c1ccccc1,43.0
290772,NC1(CCC1)c1ccc(cc1)-c1nc2c3ccc(cc3nn2cc1-c1ccccc1)-c1ccc(F)c(CO)c1,43.0
51421707,CNC[C@@H](Nc1nc(C)nc2c(cccc12)C(N)=O)c1cccc(F)c1,44.0
603176,Cc1c(Cl)nn2c(c(nc2c1C)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,44.0
50859599,C(N1CCC(CC1)c1cc(n[nH]1)-c1ccccn1)c1ccc(cc1)-c1nc2ncccc2cc1-c1ccccc1,44.0
